dialog.file<-key;dialog.actor->actor.id;dialog.who->character.id;dialog.from->character.id;dialog.to->character.id;dialog.text
DIA_PYROKAR_BACKFROMOW_11_09.WAV;11;Pyrokar;Pyrokar;Bezimienny;Poprosiłem Karrasa, by przyjrzał się tej sprawie trochę bliżej. Miejmy nadzieję, że dzięki niemu znajdziemy jakieś rozwiązanie tego problemu.
DIA_PYROKAR_ADD_11_00.WAV;11;Pyrokar;Pyrokar;Bezimienny;Weź to. Gdybyś potrzebował pomocy, ta runa przeniesie cię prosto do klasztoru.
DIA_PYROKAR_BACKFROMOW_11_10.WAV;11;Pyrokar;Pyrokar;Bezimienny;Pamiętaj: od twojej silnej woli zależą teraz losy nas wszystkich.
DIA_PYROKAR_GIVEINNOSEYE_15_00.WAV;15;Pyrokar;Bezimienny;Pyrokar;Przybywam po Oko Innosa.
DIA_PYROKAR_GIVEINNOSEYE_11_01.WAV;11;Pyrokar;Pyrokar;Bezimienny;Widzę, że sam Lord Hagen upoważnił cię do zabrania świętego amuletu.
DIA_PYROKAR_GIVEINNOSEYE_11_02.WAV;11;Pyrokar;Pyrokar;Bezimienny;Niestety, muszę cię rozczarować. Padliśmy ofiarą niecnego spisku nieprzyjaciela.
DIA_PYROKAR_GIVEINNOSEYE_11_03.WAV;11;Pyrokar;Pyrokar;Bezimienny;Oko Innosa zostało wykradzione ze świętych murów klasztoru!
DIA_PYROKAR_GIVEINNOSEYE_WER_15_00.WAV;15;Pyrokar;Bezimienny;Pyrokar;Kto się poważył na coś takiego, Mistrzu?!
DIA_PYROKAR_GIVEINNOSEYE_WER_15_01.WAV;15;Pyrokar;Bezimienny;Pyrokar;Kto to zrobił?
DIA_PYROKAR_GIVEINNOSEYE_WER_11_02.WAV;11;Pyrokar;Pyrokar;Bezimienny;Siły zła cechuje niezwykła przebiegłość i skrytość, mój synu. Jego słudzy rzadko działają w świetle dnia.
DIA_PYROKAR_GIVEINNOSEYE_WER_11_03.WAV;11;Pyrokar;Pyrokar;Bezimienny;A jednak żyjemy w dziwnych czasach. Dziś nieprzyjaciel pokazuje się w biały dzień na ulicach i placach miast.
DIA_PYROKAR_GIVEINNOSEYE_WER_11_04.WAV;11;Pyrokar;Pyrokar;Bezimienny;Jasny to znak, że nie obawia się swych wrogów i w walce z nimi nie cofnie się przed niczym.
DIA_PYROKAR_GIVEINNOSEYE_WER_11_05.WAV;11;Pyrokar;Pyrokar;Bezimienny;Jeden z naszych oddanych braci, kandydat do zaszczytnego tytułu Arcymaga Ognia, okazał się szpiegiem nieprzyjaciela. Mówię o Pedrze.
DIA_PYROKAR_GIVEINNOSEYE_WER_11_06.WAV;11;Pyrokar;Pyrokar;Bezimienny;Nieprzyjaciel zawładnął jego duszą i zaatakował z najmniej spodziewanej strony.
DIA_PYROKAR_GIVEINNOSEYE_WER_11_07.WAV;11;Pyrokar;Pyrokar;Bezimienny;Pedro wdarł się do najświętszych komnat klasztoru i wykradł z nich Oko.
DIA_PYROKAR_GIVEINNOSEYE_WER_11_08.WAV;11;Pyrokar;Pyrokar;Bezimienny;Obawiam się, że zbyt długo przebywał sam poza murami klasztoru, pozbawiony naszej pomocy i narażony na kuszenie ze strony Złego.
DIA_PYROKAR_NOVIZENCHASE_15_00.WAV;15;Pyrokar;Bezimienny;Pyrokar;Udało wam się ustalić, dokąd zbiegł?
DIA_PYROKAR_NOVIZENCHASE_11_01.WAV;11;Pyrokar;Pyrokar;Bezimienny;Pedro powalił na ziemię kilku nowicjuszy, którzy próbowali go powstrzymać, po czym zniknął w porannej mgle.
DIA_PYROKAR_NOVIZENCHASE_11_02.WAV;11;Pyrokar;Pyrokar;Bezimienny;Wysłaliśmy za nim naszych braci, by za wszelką cenę odzyskali święty amulet.
DIA_PYROKAR_NOVIZENCHASE_11_03.WAV;11;Pyrokar;Pyrokar;Bezimienny;Jeśli chcesz ich jeszcze dogonić, musisz się pośpieszyć. Wkrótce Pedro znajdzie się poza naszym zasięgiem.
DIA_PYROKAR_FOUNDINNOSEYE_15_00.WAV;15;Pyrokar;Bezimienny;Pyrokar;Odzyskałem Oko Innosa. Obawiam się, że jest uszkodzone.
DIA_PYROKAR_FOUNDINNOSEYE_11_01.WAV;11;Pyrokar;Pyrokar;Bezimienny;Ale... to niemożliwe! Co się stało?!
DIA_PYROKAR_FOUNDINNOSEYE_15_02.WAV;15;Pyrokar;Bezimienny;Pyrokar;Amulet wpadł w ręce plugawych istot. Przybyłem zbyt późno.
DIA_PYROKAR_FOUNDINNOSEYE_15_03.WAV;15;Pyrokar;Bezimienny;Pyrokar;W tych lasach jest pewne niezwykłe miejsce kultu, w kształcie półksiężyca. Nieprzyjaciele odprawiali tam nad nim jakiś tajemniczy rytuał.
DIA_PYROKAR_FOUNDINNOSEYE_11_04.WAV;11;Pyrokar;Pyrokar;Bezimienny;Niech Innos ma nas w swojej opiece! Zbezcześcili nasz Słoneczny Krąg!
DIA_PYROKAR_FOUNDINNOSEYE_11_05.WAV;11;Pyrokar;Pyrokar;Bezimienny;W najgorszych koszmarach nie przypuszczałem, że dysponują aż taką mocą.
DIA_PYROKAR_FOUNDINNOSEYE_WAS_15_00.WAV;15;Pyrokar;Bezimienny;Pyrokar;Co możemy teraz zrobić?
DIA_PYROKAR_FOUNDINNOSEYE_WAS_11_01.WAV;11;Pyrokar;Pyrokar;Bezimienny;Nieprzyjaciel stał się niezwykle groźny, a mimo to ten prastary artefakt może jeszcze pokrzyżować jego plany.
DIA_PYROKAR_FOUNDINNOSEYE_WAS_11_02.WAV;11;Pyrokar;Pyrokar;Bezimienny;Musimy czym prędzej naprawić Oko i przywrócić mu dawną moc. Czas działa na naszą niekorzyść.
DIA_PYROKAR_FOUNDINNOSEYE_WAS_11_03.WAV;11;Pyrokar;Pyrokar;Bezimienny;Wolę nie myśleć, co się teraz z nami stanie. Bez ochronnej mocy amuletu jesteśmy bezbronni wobec sił ciemności.
DIA_PYROKAR_FOUNDINNOSEYE_WAS_11_04.WAV;11;Pyrokar;Pyrokar;Bezimienny;Udaj się do miasta i odszukaj tam Maga Wody imieniem Vatras. W tej straszliwej sytuacji tylko on nas jeszcze może ocalić. Zanieś mu Oko. Śpiesz się!
DIA_PYROKAR_FOUNDINNOSEYE_WAS_VATRAS_15_00.WAV;15;Pyrokar;Bezimienny;Pyrokar;Dlaczego właśnie Vatras?
DIA_PYROKAR_FOUNDINNOSEYE_WAS_VATRAS_11_01.WAV;11;Pyrokar;Pyrokar;Bezimienny;Przynależność do Magów Ognia nie pozwala ci kwestionować moich poleceń, Bracie.
DIA_PYROKAR_FOUNDINNOSEYE_WAS_VATRAS_11_02.WAV;11;Pyrokar;Pyrokar;Bezimienny;Vatras jest sługą Adanosa. Tylko pradawna mądrość Magów Wody może nam pomóc.
DIA_PYROKAR_FOUNDINNOSEYE_WAS_VATRAS_11_03.WAV;11;Pyrokar;Pyrokar;Bezimienny;To wszystko, co musisz wiedzieć.
DIA_PYROKAR_FOUNDINNOSEYE_SONNENKREIS_15_00.WAV;15;Pyrokar;Bezimienny;Pyrokar;Co to za Słoneczny Krąg?
DIA_PYROKAR_FOUNDINNOSEYE_SONNENKREIS_11_01.WAV;11;Pyrokar;Pyrokar;Bezimienny;Każdego roku wszyscy magowie i nowicjusze z klasztoru udają się tam w czas przesilenia, by uczcić początek nowego cyklu.
DIA_PYROKAR_FOUNDINNOSEYE_SONNENKREIS_11_02.WAV;11;Pyrokar;Pyrokar;Bezimienny;Dobroczynna moc Słońca jest w tym miejscu szczególnie silna.
DIA_PYROKAR_FOUNDINNOSEYE_SONNENKREIS_11_03.WAV;11;Pyrokar;Pyrokar;Bezimienny;Nigdy nie przypuszczałem, że można ją wykorzystać do mrocznych celów, a przecież tak się właśnie stało!
DIA_PYROKAR_SPOKETOVATRAS_15_00.WAV;15;Pyrokar;Bezimienny;Pyrokar;Rozmawiałem z Vatrasem.
DIA_PYROKAR_SPOKETOVATRAS_11_01.WAV;11;Pyrokar;Pyrokar;Bezimienny;To świetnie! Gdzie on jest?
DIA_PYROKAR_SPOKETOVATRAS_15_02.WAV;15;Pyrokar;Bezimienny;Pyrokar;Zamierza odprawić w Słonecznym Kręgu rytuał, który przywróci dawną moc Oku Innosa.
DIA_PYROKAR_SPOKETOVATRAS_11_03.WAV;11;Pyrokar;Pyrokar;Bezimienny;Jeśli to prawda, może jest jeszcze dla nas nadzieja.
DIA_PYROKAR_SPOKETOVATRAS_15_04.WAV;15;Pyrokar;Bezimienny;Pyrokar;Vatras potrzebuje pomocy. Twojej i... Xardasa.
DIA_PYROKAR_SPOKETOVATRAS_11_05.WAV;11;Pyrokar;Pyrokar;Bezimienny;CO TAKIEGO?! Xardas też tam będzie?! Chyba nie mówisz poważnie.
DIA_PYROKAR_SPOKETOVATRAS_15_06.WAV;15;Pyrokar;Bezimienny;Pyrokar;To nie był MÓJ pomysł. Vatras nalega, byście przybyli obydwaj.
DIA_PYROKAR_SPOKETOVATRAS_11_07.WAV;11;Pyrokar;Pyrokar;Bezimienny;Xardas! Ciągle ten Xardas. Czy nigdy się od niego nie uwolnię? Gorzej już chyba być nie mogło.
DIA_PYROKAR_SPOKETOVATRAS_11_08.WAV;11;Pyrokar;Pyrokar;Bezimienny;Skąd mam wiedzieć, że Xardas nie stoi po stronie nieprzyjaciela?
DIA_PYROKAR_SPOKETOVATRAS_11_09.WAV;11;Pyrokar;Pyrokar;Bezimienny;Nie zaufam temu nekromancie, niezależnie od tego, jak bardzo jest nam potrzebny.
DIA_PYROKAR_SPOKETOVATRAS_11_10.WAV;11;Pyrokar;Pyrokar;Bezimienny;Przykro mi, ale w tej sytuacji nie mogę pomóc Vatrasowi.
DIA_PYROKAR_XARDASVERTRAUEN_15_00.WAV;15;Pyrokar;Bezimienny;Pyrokar;Ale bez ciebie nie naprawimy amuletu! Vatras nie będzie mógł odprawić rytuału!
DIA_PYROKAR_XARDASVERTRAUEN_15_01.WAV;15;Pyrokar;Bezimienny;Pyrokar;Musisz zaufać Xardasowi.
DIA_PYROKAR_XARDASVERTRAUEN_11_02.WAV;11;Pyrokar;Pyrokar;Bezimienny;Ja nic nie muszę, zrozumiano? Skąd mam wiedzieć, że Xardas nie zwróci się nagle przeciw nam? Nie, nie zrobię tego.
DIA_PYROKAR_XARDASVERTRAUEN_15_03.WAV;15;Pyrokar;Bezimienny;Pyrokar;A gdybym dostarczył ci jakiś dowód?
DIA_PYROKAR_XARDASVERTRAUEN_11_04.WAV;11;Pyrokar;Pyrokar;Bezimienny;To raczej niemożliwe. Musiałbyś mi przynieść coś naprawdę ważnego.
DIA_PYROKAR_XARDASVERTRAUEN_11_05.WAV;11;Pyrokar;Pyrokar;Bezimienny;Jeśli chodzi o Xardasa, nie dam się tak łatwo przekonać.
DIA_PYROKAR_BUCHZURUECK_15_00.WAV;15;Pyrokar;Bezimienny;Pyrokar;Xardas kazał mi wręczyć ci tę księgę.
DIA_PYROKAR_BUCHZURUECK_15_01.WAV;15;Pyrokar;Bezimienny;Pyrokar;To dowód jego zaufania.
DIA_PYROKAR_BUCHZURUECK_11_02.WAV;11;Pyrokar;Pyrokar;Bezimienny;Pokaż.
DIA_PYROKAR_BUCHZURUECK_11_03.WAV;11;Pyrokar;Pyrokar;Bezimienny;To niesamowite! Czy masz pojęcie, co mi właśnie przekazałeś?
DIA_PYROKAR_BUCHZURUECK_15_04.WAV;15;Pyrokar;Bezimienny;Pyrokar;Emmm.... Nie.
DIA_PYROKAR_BUCHZURUECK_11_05.WAV;11;Pyrokar;Pyrokar;Bezimienny;To niezwykle stara księga, która zaginęła całe wieki temu.
DIA_PYROKAR_BUCHZURUECK_11_06.WAV;11;Pyrokar;Pyrokar;Bezimienny;Sądziliśmy, że została zniszczona, a teraz dowiaduję się, że była w posiadaniu Xardasa!
DIA_PYROKAR_BUCHZURUECK_15_07.WAV;15;Pyrokar;Bezimienny;Pyrokar;Zatem zgodzisz się uczestniczyć w rytuale?
DIA_PYROKAR_BUCHZURUECK_11_08.WAV;11;Pyrokar;Pyrokar;Bezimienny;Tak, udam się do Słonecznego Kręgu... Ale bynajmniej nie dlatego, że uwierzyłem w dobre intencje Xardasa, o nie!
DIA_PYROKAR_BUCHZURUECK_11_09.WAV;11;Pyrokar;Pyrokar;Bezimienny;Wręcz przeciwnie! Zamierzam wydusić z tego starego szakala, dlaczego tak długo trzymał księgę w ukryciu! Tym razem posunął się zbyt daleko!
DIA_PYROKAR_BUCHZURUECK_11_10.WAV;11;Pyrokar;Pyrokar;Bezimienny;Zobaczymy się przy Słonecznym Kręgu.
DIA_PYROKAR_PRERITUAL_15_00.WAV;15;Pyrokar;Bezimienny;Pyrokar;Myślisz, że uda się wam naprawić Oko Innosa?
DIA_PYROKAR_PRERITUAL_11_01.WAV;11;Pyrokar;Pyrokar;Bezimienny;Trudno powiedzieć. Wkrótce się przekonamy.
DIA_PYROKAR_AUGEGEHEILT_15_00.WAV;15;Pyrokar;Bezimienny;Pyrokar;Udało się wam! Oko Innosa znowu jest całe!
DIA_PYROKAR_AUGEGEHEILT_11_01.WAV;11;Pyrokar;Pyrokar;Bezimienny;Aż trudno uwierzyć, że się nam powiodło.
DIA_PYROKAR_AUGEGEHEILT_15_02.WAV;15;Pyrokar;Bezimienny;Pyrokar;To prawda, Mistrzu.
DIA_PYROKAR_AUGEGEHEILT_11_03.WAV;11;Pyrokar;Pyrokar;Bezimienny;Już dawno udowodniłeś, że jesteś godzien, by należeć do najwyższych z Magów Ognia.
DIA_PYROKAR_AUGEGEHEILT_11_04.WAV;11;Pyrokar;Pyrokar;Bezimienny;Od dziś jesteś zatem członkiem Rady. Będziesz reprezentował klasztor na zewnątrz. Mianuję cię Arcymagiem Kręgu Ognia.
DIA_PYROKAR_AUGEGEHEILT_11_05.WAV;11;Pyrokar;Pyrokar;Bezimienny;Noś tę szatę z godnością. Sław w świecie dobre imię klasztoru i pomnażaj jego bogactwa.
DIA_PYROKAR_KAP3_READY_15_00.WAV;15;Pyrokar;Bezimienny;Pyrokar;Czy jest jeszcze coś, czym powinienem się zająć?
DIA_PYROKAR_KAP3_READY_11_01.WAV;11;Pyrokar;Pyrokar;Bezimienny;Nie traćmy czasu na drobiazgi. Rozpraw się raz na zawsze z tymi przeklętymi smokami. Proszę, oto Oko.
DIA_PYROKAR_KAP3_READY_11_02.WAV;11;Pyrokar;Pyrokar;Bezimienny;Pamiętaj, że nim zaatakujesz smoka, powinieneś z nim porozmawiać.
DIA_PYROKAR_ADD_11_01.WAV;11;Pyrokar;Pyrokar;Bezimienny;Potęga Oka zmusi smoki do rozmowy z tobą i nie pozwoli im skłamać.
DIA_PYROKAR_ADD_11_02.WAV;11;Pyrokar;Pyrokar;Bezimienny;Tak długo, jak będziesz je nosił, będzie cię chronił przed smoczymi atakami.
DIA_PYROKAR_KAP3_READY_11_05.WAV;11;Pyrokar;Pyrokar;Bezimienny;Jego moc nie jest jednak nieskończona i musisz je co jakiś czas napełniać magiczną energią.
DIA_PYROKAR_KAP3_READY_11_06.WAV;11;Pyrokar;Pyrokar;Bezimienny;W tym celu połącz na stole alchemicznym Oko Innosa i esencję ze smoczego serca.
DIA_PYROKAR_KAP3_READY_11_07.WAV;11;Pyrokar;Pyrokar;Bezimienny;Dopiero wtedy możesz stawić czoła kolejnemu gadowi.
DIA_PYROKAR_KAP3_READY_15_08.WAV;15;Pyrokar;Bezimienny;Pyrokar;Dzięki. Będę o tym pamiętał.
DIA_PYROKAR_KAP3_READY_11_09.WAV;11;Pyrokar;Pyrokar;Bezimienny;Masz już wszystko, czego potrzebujesz. Ruszaj w drogę. Zostało nam niewiele czasu!
DIA_PYROKAR_BUCHDERBESSENEN_15_00.WAV;15;Pyrokar;Bezimienny;Pyrokar;Znalazłem pewien tajemniczy almanach.
DIA_PYROKAR_BUCHDERBESSENEN_11_01.WAV;11;Pyrokar;Pyrokar;Bezimienny;Tak? Jaki almanach?
DIA_PYROKAR_BUCHDERBESSENEN_15_02.WAV;15;Pyrokar;Bezimienny;Pyrokar;Nie jestem pewien. Miałem nadzieję, że ty mi to powiesz.
DIA_PYROKAR_BUCHDERBESSENEN_11_03.WAV;11;Pyrokar;Pyrokar;Bezimienny;To rzeczywiście niepokojąca księga. Mądrze zrobiłeś, przynosząc ją do mnie.
DIA_PYROKAR_BUCHDERBESSENEN_11_04.WAV;11;Pyrokar;Pyrokar;Bezimienny;Zakładam, że takich przeklętych ksiąg jest więcej. Musisz koniecznie odnaleźć je wszystkie.
DIA_PYROKAR_BUCHDERBESSENEN_11_05.WAV;11;Pyrokar;Pyrokar;Bezimienny;Myślę, że Poszukiwacze czerpią z nich swoją ponurą moc.
DIA_PYROKAR_BUCHDERBESSENEN_11_06.WAV;11;Pyrokar;Pyrokar;Bezimienny;Dzięki nim sprawują władzę nad zagubionymi duszami swoich ofiar.
DIA_PYROKAR_BUCHDERBESSENEN_11_07.WAV;11;Pyrokar;Pyrokar;Bezimienny;Wygląda na to, że zapisują w nich imiona wszystkich ludzi, których zamierzają opętać.
DIA_PYROKAR_BUCHDERBESSENEN_11_08.WAV;11;Pyrokar;Pyrokar;Bezimienny;Słuchaj. Dam ci ten magiczny list. Poznasz z niego imiona ofiar, które zapisano w księgach.
DIA_PYROKAR_BUCHDERBESSENEN_11_09.WAV;11;Pyrokar;Pyrokar;Bezimienny;Odszukaj tych nieszczęśników i przynieś mi ich księgi, a ja spróbuję je zniszczyć.
DIA_PYROKAR_BUCHDERBESSENEN_11_10.WAV;11;Pyrokar;Pyrokar;Bezimienny;Ale najpierw pokaż przynajmniej jedną z nich Karrasowi. To może pomóc w jego badaniach.
DIA_PYROKAR_BUCHDERBESSENEN_11_11.WAV;11;Pyrokar;Pyrokar;Bezimienny;Tylko pod żadnym pozorem nie próbuj sam niszczyć tych almanachów. Nie jesteś jeszcze gotów, by zmierzyć się z ich potęgą.
DIA_PYROKAR_BUCHDERBESSENEN_11_12.WAV;11;Pyrokar;Pyrokar;Bezimienny;Nie zbliżaj się do Poszukiwaczy albo zawładną twoją duszą.
DIA_PYROKAR_BUCHDERBESSENEN_11_13.WAV;11;Pyrokar;Pyrokar;Bezimienny;Gdybyś zaczął ulegać ich podszeptom, wróć czym prędzej do mnie.
DIA_PYROKAR_BUCHDERBESSENEN_11_14.WAV;11;Pyrokar;Pyrokar;Bezimienny;Tylko tutaj, w klasztorze, twoja dusza może zostać uratowana.
DIA_PYROKAR_BUCHDERBESSENEN_15_15.WAV;15;Pyrokar;Bezimienny;Pyrokar;Czy nie można jakoś zablokować ich mentalnych ataków?
DIA_PYROKAR_BUCHDERBESSENEN_11_16.WAV;11;Pyrokar;Pyrokar;Bezimienny;Hmmm. To możliwe. Może Karras coś na to poradzi.
DIA_PYROKAR_SCOBSESSED_15_00.WAV;15;Pyrokar;Bezimienny;Pyrokar;Pomóż mi, Mistrzu. Zło zawładnęło mym umysłem!
DIA_PYROKAR_SCOBSESSED_11_01.WAV;11;Pyrokar;Pyrokar;Bezimienny;Weź tę miksturę! Ona uleczy cię z koszmarów.
DIA_PYROKAR_SCOBSESSED_11_02.WAV;11;Pyrokar;Pyrokar;Bezimienny;Niech miłosierdzie Innosa będzie naszym zbawieniem.
DIA_PYROKAR_SCOBSESSED_11_03.WAV;11;Pyrokar;Pyrokar;Bezimienny;Działaj w jego imieniu i strzeż się złego oka nieprzyjaciela.
DIA_PYROKAR_SCOBSESSED_11_04.WAV;11;Pyrokar;Pyrokar;Bezimienny;Ale uważaj! Jeśli zbyt często będziesz wystawiał się na ataki wroga, może nie być dla ciebie ratunku. Pamiętaj o tym!
DIA_PYROKAR_SCOBSESSED_15_05.WAV;15;Pyrokar;Bezimienny;Pyrokar;Złe siły zawładnęły mym umysłem! Możesz mi pomóc?
DIA_PYROKAR_SCOBSESSED_11_06.WAV;11;Pyrokar;Pyrokar;Bezimienny;Mogę, jeśli okażesz wystarczającą wdzięczność klasztorowi Innosa. 300 sztuk złota powinno wystarczyć.
DIA_PYROKAR_SCOBSESSED_11_07.WAV;11;Pyrokar;Pyrokar;Bezimienny;Przecież dopiero co dostałeś swoją miksturę! Nie zawracaj mi głowy bez potrzeby!
DIA_PYROKAR_SCOBSESSED_OK_15_00.WAV;15;Pyrokar;Bezimienny;Pyrokar;Dobrze. Oto pieniądze.
DIA_PYROKAR_SCOBSESSED_OK_11_01.WAV;11;Pyrokar;Pyrokar;Bezimienny;Masz, wypij to. Niech miłosierdzie Innosa będzie twoim zbawieniem.
DIA_PYROKAR_SCOBSESSED_OK_11_02.WAV;11;Pyrokar;Pyrokar;Bezimienny;Przynieś pieniądze, a ukoję twój ból.
DIA_PYROKAR_SCOBSESSED_NEIN_15_00.WAV;15;Pyrokar;Bezimienny;Pyrokar;To stanowczo za dużo!
DIA_PYROKAR_ALMANACHBRINGEN_15_00.WAV;15;Pyrokar;Bezimienny;Pyrokar;Dowiedziałem się czegoś więcej o tych opętanych duszach.
DIA_PYROKAR_ALMANACHBRINGEN_11_01.WAV;11;Pyrokar;Pyrokar;Bezimienny;Mów, Bracie.
DIA_PYROKAR_ALMANACHBRINGEN_15_02.WAV;15;Pyrokar;Bezimienny;Pyrokar;Znalazłem kolejny almanach.
DIA_PYROKAR_ALMANACHBRINGEN_15_03.WAV;15;Pyrokar;Bezimienny;Pyrokar;Przynoszę ci kolejne księgi Poszukiwaczy.
DIA_PYROKAR_ALMANACHBRINGEN_11_04.WAV;11;Pyrokar;Pyrokar;Bezimienny;Dobrze się spisałeś, ale obawiam się, że to jeszcze nie wszystkie. Szukaj dalej.
DIA_PYROKAR_ALMANACHBRINGEN_11_05.WAV;11;Pyrokar;Pyrokar;Bezimienny;Wiele już odnalazłeś, ale obawiam się, że to jeszcze nie wszystkie.
DIA_PYROKAR_ALMANACHBRINGEN_11_06.WAV;11;Pyrokar;Pyrokar;Bezimienny;Przyniosłeś mi już bardzo dużo przeklętych ksiąg.
DIA_PYROKAR_ALMANACHBRINGEN_11_07.WAV;11;Pyrokar;Pyrokar;Bezimienny;Zdziwiłbym się, gdybyśmy nie mieli już wszystkich.
DIA_PYROKAR_ALMANACHBRINGEN_11_08.WAV;11;Pyrokar;Pyrokar;Bezimienny;Przyjmij od klasztoru ten dar. Pomoże ci on, gdy staniesz twarzą w twarz ze złem.
DIA_PYROKAR_ALMANACHBRINGEN_11_09.WAV;11;Pyrokar;Pyrokar;Bezimienny;I zaglądaj co jakiś czas do mojego magicznego listu!
DIA_PYROKAR_ALMANACHBRINGEN_11_10.WAV;11;Pyrokar;Pyrokar;Bezimienny;Wrogowie mogą zaatakować ludzi, których imion jeszcze nie poznaliśmy.
DIA_PYROKAR_DRACHENTOT_15_00.WAV;15;Pyrokar;Bezimienny;Pyrokar;Wszystkie smoki zostały pokonane.
DIA_PYROKAR_DRACHENTOT_11_01.WAV;11;Pyrokar;Pyrokar;Bezimienny;To dobra wiadomość, ale nasze położenie nadal jest beznadziejne.
DIA_PYROKAR_DRACHENTOT_11_02.WAV;11;Pyrokar;Pyrokar;Bezimienny;Poszukiwacze nie zginęli wraz ze smokami. Wręcz przeciwnie - słyszę, że w ciągu ostatnich dni ich liczba jeszcze się zwiększyła.
DIA_PYROKAR_DRACHENTOT_11_03.WAV;11;Pyrokar;Pyrokar;Bezimienny;Zabicie smoków z pewnością osłabiło przeciwnika, ale to wciąż za mało. Musimy uderzyć w samo serce Zła.
DIA_PYROKAR_DERMEISTER_15_00.WAV;15;Pyrokar;Bezimienny;Pyrokar;Rozmawiałem ze smokami.
DIA_PYROKAR_DERMEISTER_11_01.WAV;11;Pyrokar;Pyrokar;Bezimienny;I czego się od nich dowiedziałeś?
DIA_PYROKAR_DERMEISTER_15_02.WAV;15;Pyrokar;Bezimienny;Pyrokar;Mówiły o potędze swojego pana, który ma mieszkać w Dworze Irdorath.
DIA_PYROKAR_DERMEISTER_11_03.WAV;11;Pyrokar;Pyrokar;Bezimienny;Niech Innos ma nas w swojej opiece! A więc Czarna Świątynia odzyskała swą dawną potęgę i wysyła do naszego świata swoje sługi!
DIA_PYROKAR_WASISTIRDORATH_15_00.WAV;15;Pyrokar;Bezimienny;Pyrokar;Co do za Dwór Irdorath?
DIA_PYROKAR_WASISTIRDORATH_11_01.WAV;11;Pyrokar;Pyrokar;Bezimienny;To wschodnia świątynia boga Beliara. W królestwie Myrtany były takie cztery. Ale ta jest z nich wszystkich najbardziej przerażająca.
DIA_PYROKAR_WASISTIRDORATH_11_02.WAV;11;Pyrokar;Pyrokar;Bezimienny;Jakieś 40 lat temu, północna i zachodnia świątynia zostały zniszczone.
DIA_PYROKAR_WASISTIRDORATH_11_03.WAV;11;Pyrokar;Pyrokar;Bezimienny;Mężni rycerze biorący udział w tym przedsięwzięciu dopilnowali, by nie pozostał z nich kamień na kamieniu.
DIA_PYROKAR_WASISTIRDORATH_11_04.WAV;11;Pyrokar;Pyrokar;Bezimienny;Wtedy hordy nieprzyjaciela nie miały żadnych szans w starciu z zastępami bohaterskich wojowników i paladynów.
DIA_PYROKAR_WASISTIRDORATH_11_05.WAV;11;Pyrokar;Pyrokar;Bezimienny;Zniszczenie pozostałych dwóch miejsc sekty wydawało się tylko kwestią czasu. Zło mogło wreszcie ponieść ostateczną klęskę...
DIA_PYROKAR_WASISTIRDORATH_11_06.WAV;11;Pyrokar;Pyrokar;Bezimienny;...ale gdy upadła druga świątynia, pozostałe po prostu zniknęły!
DIA_PYROKAR_WASISTIRDORATH_15_07.WAV;15;Pyrokar;Bezimienny;Pyrokar;Zniknęły? Całe świątynie, tak? Jaaasne.
DIA_PYROKAR_WASISTIRDORATH_11_08.WAV;11;Pyrokar;Pyrokar;Bezimienny;Nie drwij ze mnie! Sytuacja jest poważna. Jeśli Dwór Irdorath odzyskał swoją dawną potęgę, pokonanie nieprzyjaciela nie będzie takie proste.
DIA_PYROKAR_WASISTIRDORATH_11_09.WAV;11;Pyrokar;Pyrokar;Bezimienny;Najpierw trzeba go bowiem odnaleźć. Będzie to twoje następne - i najtrudniejsze jak dotąd - zadanie.
DIA_PYROKAR_WASISTIRDORATH_15_10.WAV;15;Pyrokar;Bezimienny;Pyrokar;Zrobię, co w mojej mocy.
DIA_PYROKAR_BUCHIRDORATH_15_00.WAV;15;Pyrokar;Bezimienny;Pyrokar;Co się stało z tą 'zaginioną' księgą Xardasa?
DIA_PYROKAR_BUCHIRDORATH_11_01.WAV;11;Pyrokar;Pyrokar;Bezimienny;Spodziewałem się, że o nią zapytasz, ale niewielki będziesz miał z niej pożytek.
DIA_PYROKAR_BUCHIRDORATH_11_02.WAV;11;Pyrokar;Pyrokar;Bezimienny;Księgę zamknięto magiczną pieczęcią. Zabrałem ją do naszych pracowni, ale mimo wielu prób nie udało się nam jej otworzyć.
DIA_PYROKAR_BUCHIRDORATH_11_03.WAV;11;Pyrokar;Pyrokar;Bezimienny;Ten przeklęty Xardas znowu z nas zadrwił.
DIA_PYROKAR_BUCHIRDORATH_15_04.WAV;15;Pyrokar;Bezimienny;Pyrokar;Mogę zobaczyć tę księgę?
DIA_PYROKAR_BUCHIRDORATH_11_05.WAV;11;Pyrokar;Pyrokar;Bezimienny;Naturalnie. Śmiem jednak wątpić, by powiodło ci się tam, gdzie zawiedli najznamienitsi mistrzowie tego klasztoru.
DIA_PYROKAR_BUCHIRDORATH_11_06.WAV;11;Pyrokar;Pyrokar;Bezimienny;Ale proszę, próbuj śmiało. Talamon nie będzie cię powstrzymywał.
DIA_PYROKAR_IRDORATHBOOKOPEN_15_00.WAV;15;Pyrokar;Bezimienny;Pyrokar;Udało mi się otworzyć księgę Xardasa.
