dialog.file;dialog.who;dialog.from;dialog.to;dialog.text
DIA_BAALKAGAN_SUCCESS_JOIN_13_04.WAV;Baal Kagan;Baal Kagan;Bezimienny;Daj mu to, jeśli chcesz mu rozwiązać język.
DIA_BAALKAGAN_SUCCESS_ERZ_15_00.WAV;Baal Kagan;Bezimienny;Baal Kagan;Wezmę 100 bryłek rudy.
DIA_BAALKAGAN_SUCCESS_ERZ_13_01.WAV;Baal Kagan;Baal Kagan;Bezimienny;Proszę bardzo.
DIA_BAALKAGAN_SUCCESS_TAKESCROLLS_15_00.WAV;Baal Kagan;Bezimienny;Baal Kagan;Wezmę te zwoje z zaklęciami.
DIA_BAALKAGAN_SUCCESS_TAKESCROLLS_13_01.WAV;Baal Kagan;Baal Kagan;Bezimienny;Mądra decyzja. Wybierz trzy.
DIA_BAALKAGAN_SUCCESS_TAKESCROLLS_DREI_13_00.WAV;Baal Kagan;Baal Kagan;Bezimienny;
DIA_BAALISIDRO_HELLO_15_00.WAV;Baal Isidro;Bezimienny;Baal Isidro;Nie wyglądasz mi na zbyt zadowolonego.
DIA_BAALISIDRO_HELLO_03_01.WAV;Baal Isidro;Baal Isidro;Bezimienny;Bo nie jestem!
DIA_BAALISIDRO_HELLO_03_02.WAV;Baal Isidro;Baal Isidro;Bezimienny;Muszę się pozbyć dużego ładunku ziela.
DIA_BAALISIDRO_HELLO_15_03.WAV;Baal Isidro;Bezimienny;Baal Isidro;Sprzedajesz towary z obozu Bractwa?
DIA_BAALISIDRO_HELLO_03_04.WAV;Baal Isidro;Baal Isidro;Bezimienny;Tak, ale nie idzie mi najlepiej.
DIA_BAALISIDRO_TRADE_15_00.WAV;Baal Isidro;Bezimienny;Baal Isidro;Pokaż mi co tam masz...
DIA_BAALISIDRO_TRADE_03_01.WAV;Baal Isidro;Baal Isidro;Bezimienny;Proszę...
DIA_BAALISIDRO_GIMMEKRAUT_15_00.WAV;Baal Isidro;Bezimienny;Baal Isidro;Mógłbym pomóc ci sprzedać to ziele. Oczywiście za drobną prowizję.
DIA_BAALISIDRO_GIMMEKRAUT_03_01.WAV;Baal Isidro;Baal Isidro;Bezimienny;Zapomnij o tym. Nie jestem aż tak pijany. Dałbyś nogę z całym towarem.
DIA_BAALISIDRO_PROBLEM_15_00.WAV;Baal Isidro;Bezimienny;Baal Isidro;Wiesz co? Masz nieźle przechlapane. Baal Kagan znajdzie sobie kogoś innego na twoje miejsce.
DIA_BAALISIDRO_PROBLEM_03_01.WAV;Baal Isidro;Baal Isidro;Bezimienny;Co? Na potęgę Śniącego! Muszę się koniecznie pozbyć tego towaru!
DIA_BAALISIDRO_DRINK_15_00.WAV;Baal Isidro;Bezimienny;Baal Isidro;Proszę, łyknij sobie! Ja stawiam.
DIA_BAALISIDRO_DRINK_03_01.WAV;Baal Isidro;Baal Isidro;Bezimienny;Dzięki, kolego. Twoje zdrowie!
DIA_BAALISIDRO_NO_DRINK_03_00.WAV;Baal Isidro;Baal Isidro;Bezimienny;Co? Gdzie?
DIA_BAALISIDRO_THINKAGAIN_15_00.WAV;Baal Isidro;Bezimienny;Baal Isidro;Sam pomyśl - dasz mi ziele i podzielimy się zyskami.
DIA_BAALISIDRO_THINKAGAIN_03_01.WAV;Baal Isidro;Baal Isidro;Bezimienny;Stary, muszę koniecznie sprzedać ten towar! Chyba nie chcesz mnie wystrychnąć na dudka, co?
DIA_BAALISIDRO_THINKAGAIN_15_02.WAV;Baal Isidro;Bezimienny;Baal Isidro;Masz moje słowo.
DIA_BAALISIDRO_THINKAGAIN_03_03.WAV;Baal Isidro;Baal Isidro;Bezimienny;Dobrze, oto ziele... Powinieneś za nie dostać jakieś 400 bryłek. To będzie po 200 bryłek na głowę. Zaczekam na ciebie tutaj. Wróć, jak tylko uda ci się sprzedać towar.
DIA_BAALISIDRO_THINKAGAIN_15_04.WAV;Baal Isidro;Bezimienny;Baal Isidro;Wiesz może, kto może tutaj kupić większą ilość ziela?
DIA_BAALISIDRO_THINKAGAIN_03_05.WAV;Baal Isidro;Baal Isidro;Bezimienny;Gdybym wiedział, sam bym je dawno sprzedał, nie sądzisz?
DIA_BAALISIDRO_THINKAGAIN_03_06.WAV;Baal Isidro;Baal Isidro;Bezimienny;Poczułem się lepiej po pozbyciu się tego ziela, wiesz?
DIA_BAALISIDRO_REFUSE_THINKAGAIN_03_00.WAV;Baal Isidro;Baal Isidro;Bezimienny;Nie, jakoś sobie poradzę...
DIA_BAALISIDRO_RUNNING_15_00.WAV;Baal Isidro;Bezimienny;Baal Isidro;Sprzedałem całe ziele.
DIA_BAALISIDRO_RUNNING_03_01.WAV;Baal Isidro;Baal Isidro;Bezimienny;A moje 200 bryłek?
DIA_BAALISIDRO_RUNNING_15_02.WAV;Baal Isidro;Bezimienny;Baal Isidro;Proszę bardzo. 
DIA_BAALISIDRO_RUNNING_03_03.WAV;Baal Isidro;Baal Isidro;Bezimienny;Świetnie... Teraz Baal Kagan może mi... No wiesz (Pijacki śmiech)
DIA_BAALISIDRO_RUNNING_03_04.WAV;Baal Isidro;Baal Isidro;Bezimienny;Miło było robić z tobą interesy.
DIA_BAALISIDRO_RUNNING_NOORE_15_05.WAV;Baal Isidro;Bezimienny;Baal Isidro;Nie mam ich przy sobie.
DIA_BAALISIDRO_RUNNING_NOORE_03_06.WAV;Baal Isidro;Baal Isidro;Bezimienny;To lepiej je szybko przynieś!
DIA_SHRAT_WHYHERE_15_00.WAV;Shrat;Bezimienny;Shrat;Co tu robisz?
DIA_SHRAT_WHYHERE_02_01.WAV;Shrat;Shrat;Bezimienny;Czy pozwoliłem ci się do mnie odezwać?!
DIA_SHRAT_WHYHERE_02_02.WAV;Shrat;Shrat;Bezimienny;Tylko żartuję! Te cholerne świry zaczynają mnie już denerwować, dlatego tu jestem!
DIA_SHRAT_WHYHERE_02_03.WAV;Shrat;Shrat;Bezimienny;"Nie odzywaj się do mnie!" - "Módl się o łaskę Śniącego!" - "Twoje zadanie jest szczególnie ważne!"
DIA_SHRAT_WHYHERE_02_04.WAV;Shrat;Shrat;Bezimienny;Przy tych ludziach można w mig zwariować. Nic dziwnego, że mieszkają tam sami wariaci.
DIA_SHRAT_WHYHERE_02_05.WAV;Shrat;Shrat;Bezimienny;Jestem Shrat, Nowicjusz pierwszego stopnia. I będę nim już do końca życia!
DIA_SHRAT_JOINPSI_15_00.WAV;Shrat;Bezimienny;Shrat;Chciałbym dołączyć do Bractwa. Możesz mi pomóc?
DIA_SHRAT_JOINPSI_02_01.WAV;Shrat;Shrat;Bezimienny;Chcesz tu zamieszkać? A ja zastanawiam się właśnie jak stąd uciec!
DIA_SHRAT_JOINPSI_02_02.WAV;Shrat;Shrat;Bezimienny;Moglibyśmy przemierzyć całą kolonię, odciążyć kilku frajerów z ich gotówki, zebrać trochę rudy - co ty na to?
DIA_SHRAT_COMEWITHME_15_00.WAV;Shrat;Bezimienny;Shrat;Jasne! Trzymajmy się razem! Chodź ze mną!
DIA_SHRAT_COMEWITHME_02_01.WAV;Shrat;Shrat;Bezimienny;To właśnie chciałem usłyszeć! Chodźmy!
DIA_SHRAT_LEAVEME_15_00.WAV;Shrat;Bezimienny;Shrat;Tutaj nasze drogi się rozchodzą. Dalej pójdę sam.
DIA_SHRAT_LEAVEME_02_01.WAV;Shrat;Shrat;Bezimienny;Dobra. Ja wracam do mojej kryjówki na bagnach. Uważaj na siebie!
DIA_FORTUNO_GREET_05_00.WAV;Fortuno;Fortuno;Bezimienny;Chodź bliżej! Każdy nowoprzybyły otrzymuje od Bractwa powitalny prezent!
DIA_FORTUNO_GETGESCHENK_15_00.WAV;Fortuno;Bezimienny;Fortuno;Co to za prezent?
DIA_FORTUNO_GETGESCHENK_05_01.WAV;Fortuno;Fortuno;Bezimienny;To Mrok Północy - dobry towar!
DIA_FORTUNO_GETGESCHENK_05_02.WAV;Fortuno;Fortuno;Bezimienny;Możesz do mnie przychodzić codziennie po nową porcję, ale gdybyś chciał dostać więcej niż przewiduje dzienna racja, będziesz musiał zapłacić.
DIA_FORTUNO_GETGESCHENK_05_03.WAV;Fortuno;Fortuno;Bezimienny;Gdybyś znalazł jakieś zioła lub owoce możesz je przynieść do mnie. Chętnie je od ciebie odkupię.
DIA_FORTUNO_DAILYRATION_15_00.WAV;Fortuno;Bezimienny;Fortuno;Przyszedłem po moją codzienną porcję ziela.
DIA_FORTUNO_DAILYRATION_05_01.WAV;Fortuno;Fortuno;Bezimienny;Proszę bardzo. Trzy sztuki Mroku Północy. Tylko nie wypal wszystkiego na raz!
DIA_FORTUNO_DAILYRATION_05_02.WAV;Fortuno;Fortuno;Bezimienny;Dostałeś już dziś swoją porcję. Jeśli chcesz więcej, będziesz musiał zapłacić. Najlepiej przyjdź jutro.
DIA_FORTUNO_BUYJOINTS_15_00.WAV;Fortuno;Bezimienny;Fortuno;Chcę coś kupić.
DIA_FORTUNO_BUYJOINTS_05_01.WAV;Fortuno;Fortuno;Bezimienny;Czego szukasz? A może chcesz coś sprzedać?
DIA_HARLOK_FETCHHARLOK_15_00.WAV;Harlok;Bezimienny;Harlok;Przysyła mnie Ghorim.
DIA_HARLOK_FETCHHARLOK_01_01.WAV;Harlok;Harlok;Bezimienny;Co?
DIA_HARLOK_FETCHHARLOK_PLEASE_15_00.WAV;Harlok;Bezimienny;Harlok;Mam ci przypomnieć, że powinieneś go wreszcie zluzować.
DIA_HARLOK_FETCHHARLOK_PLEASE_01_01.WAV;Harlok;Harlok;Bezimienny;To bardzo miło z twojej strony. Przypomnij mi znowu, jak już się wyśpię, dobra?
DIA_HARLOK_FETCHHARLOK_ORELSE_15_00.WAV;Harlok;Bezimienny;Harlok;Rusz dupę do roboty, albo dostaniesz kopa!
DIA_HARLOK_FETCHHARLOK_ORELSE_01_01.WAV;Harlok;Harlok;Bezimienny;Tylko spróbuj mi podskoczyć, frajerze!
DIA_HARLOK_FETCHHARLOK_BACK_15_00.WAV;Harlok;Bezimienny;Harlok;Dobra, dobra.
DIA_HARLOK_HARLOKAGAIN_15_00.WAV;Harlok;Bezimienny;Harlok;Chciałem ci tylko przypomnieć, że masz zmienić twojego kolegę.
DIA_HARLOK_HARLOKAGAIN_01_01.WAV;Harlok;Harlok;Bezimienny;Słuchaj, koleś. Kazałem ci spadać!
DIA_HARLOK_SENDHARLOK_15_00.WAV;Harlok;Bezimienny;Harlok;No i co? Masz już ochotę zmienić swojego kolegę?
DIA_HARLOK_SENDHARLOK_01_01.WAV;Harlok;Harlok;Bezimienny;Wiesz co? Jesteś jak wrzód na tyłku! Czemu wtykasz nos w nie swoje sprawy?
DIA_HARLOK_SENDHARLOK_15_02.WAV;Harlok;Bezimienny;Harlok;Chciałem tylko zobaczyć cię przy pracy...
DIA_HARLOK_SENDHARLOK_01_03.WAV;Harlok;Harlok;Bezimienny;Dobra, dobra - już idę... Frajer!
DIA_HARLOK_ANGRY_01_00.WAV;Harlok;Harlok;Bezimienny;Zostaw mnie w spokoju! Przecież już idę!
NOV_1371_BAALNETBEK_CRAZY_INFO_15_01.WAV;Baal Netbek;Bezimienny;Baal Netbek;Kim jesteś?
NOV_1371_BAALNETBEK_CRAZY_INFO_03_02.WAV;Baal Netbek;Baal Netbek;Bezimienny;Jestem Guru z obozu na bagnie. Moi słudzy mówią na mnie Baal Netbek.
NOV_1371_BAALNETBEK_CRAZY_INFO_15_03.WAV;Baal Netbek;Bezimienny;Baal Netbek;Słudzy? Nie widzę tu żadnej służby.
NOV_1371_BAALNETBEK_CRAZY_INFO_03_04.WAV;Baal Netbek;Baal Netbek;Bezimienny;Och, ależ oni są wszędzie. Spójrz na drzewa. Jak one tańczą!
NOV_1371_BAALNETBEK_CRAZY_INFO_15_05.WAV;Baal Netbek;Bezimienny;Baal Netbek;...Eee, rozumiem. Cóż, chyba pójdę już dalej...
NOV_1371_BAALNETBEK_CRAZY_INFO_03_06.WAV;Baal Netbek;Baal Netbek;Bezimienny;Zaczekaj, mógłbyś pomóc mi przekształcić to bagno w ogromną łąkę pełną kwiatów!
NOV_1371_BAALNETBEK_CRAZY_INFO_15_07.WAV;Baal Netbek;Bezimienny;Baal Netbek;Może zaczniesz beze mnie? Wrócę... niedługo.
NOV_1371_BAALNETBEK_CRAZY_INFO_15_08.WAV;Baal Netbek;Bezimienny;Baal Netbek;Ten człowiek raczej mi nie pomoże...
NOV_1371_BAALNETBEK_AGAIN_INFO_15_01.WAV;Baal Netbek;Bezimienny;Baal Netbek;Cześć, co słychać?
NOV_1371_BAALNETBEK_AGAIN_INFO_03_02.WAV;Baal Netbek;Baal Netbek;Bezimienny;Tylko uważaj, żebyś nie skrzywdził moich kochanych drzew!
INFO_FREEMINEORC_EXIT_15_01.WAV;Tarrok;Bezimienny;Tarrok;Muszę już iść!
INFO_FREEMINEORC_EXIT_17_02.WAV;Tarrok;Tarrok;Bezimienny;Obcy wrócić znowu!
INFO_FREEMINEORC_EXIT_15_03.WAV;Tarrok;Bezimienny;Tarrok;Dziękuję. Muszę już ruszać w dalszą drogę.
INFO_FREEMINEORC_EXIT_17_04.WAV;Tarrok;Tarrok;Bezimienny;Obcy mieć dobra podróż!
INFO_FREEMINEORC_INTRO_17_01.WAV;Tarrok;Tarrok;Bezimienny;Tarrok chcieć pomocy! Tarrok ranny!
INFO_FREEMINEORC_WASPASSIERT_15_01.WAV;Tarrok;Bezimienny;Tarrok;Co się tu stało?
INFO_FREEMINEORC_WASPASSIERT_17_02.WAV;Tarrok;Tarrok;Bezimienny;Tarrok tu złapany przez niebieski żołnierze. Nagle czerwony żołnierze wszędzie.
INFO_FREEMINEORC_WASPASSIERT_17_03.WAV;Tarrok;Tarrok;Bezimienny;Czerwony żołnierze zabijać... wszystko.
INFO_FREEMINEORC_WASPASSIERT_17_04.WAV;Tarrok;Tarrok;Bezimienny;Tarrok uciec tu. Czerwony żołnierze nie tu. Oni boją GACH LUG.
INFO_FREEMINEORC_WASPASSIERT_17_05.WAV;Tarrok;Tarrok;Bezimienny;Ty pomóc, Tarrok boli.
INFO_FREEMINEORC_WASTUN_15_01.WAV;Tarrok;Bezimienny;Tarrok;Co mogę dla ciebie zrobić?
INFO_FREEMINEORC_WASTUN_17_02.WAV;Tarrok;Tarrok;Bezimienny;Tarrok chcieć mocny lek, albo Tarrok umrzeć.
INFO_FREEMINEORC_WASTUN_15_03.WAV;Tarrok;Bezimienny;Tarrok;O jakim lekarstwie mówisz?
INFO_FREEMINEORC_WASTUN_17_04.WAV;Tarrok;Tarrok;Bezimienny;GACH LUG otruć Tarrok. Tarrok chcieć lek!
INFO_FREEMINEORC_WASTUN_17_05.WAV;Tarrok;Tarrok;Bezimienny;Głupi, głupi Tarrok. Zgubić lek! Nie znaleźć!
INFO_FREEMINEORC_OFFER_15_01.WAV;Tarrok;Bezimienny;Tarrok;Odzyskam twoje lekarstwo!
INFO_FREEMINEORC_OFFER_17_02.WAV;Tarrok;Tarrok;Bezimienny;Tarrok słaby. Obcy wrócić szybko, albo Tarrok umrzeć!
INFO_FREEMINEORC_CRAWLER_15_01.WAV;Tarrok;Bezimienny;Tarrok;Co to jest GACH LUG?
INFO_FREEMINEORC_CRAWLER_17_02.WAV;Tarrok;Tarrok;Bezimienny;Duży zwierz, dużo nóg ma.
INFO_FREEMINEORC_CRAWLER_17_03.WAV;Tarrok;Tarrok;Bezimienny;GACH LUG groźny! Zjadać Ork - zjadać człowiek!
INFO_FREEMINEORC_CRAWLER_15_04.WAV;Tarrok;Bezimienny;Tarrok;Ach, masz na myśli pełzacze!
INFO_FREEMINEORC_TONGUE_15_01.WAV;Tarrok;Bezimienny;Tarrok;Potrafisz porozumiewać się w naszym języku?
INFO_FREEMINEORC_TONGUE_17_02.WAV;Tarrok;Tarrok;Bezimienny;Tarrok u ludzi długi czas. Tarrok dobrze słuchać.
INFO_FREEMINEORC_SEARCHPOTION_15_01.WAV;Tarrok;Bezimienny;Tarrok;Nie mogę znaleźć twojego lekarstwa!
INFO_FREEMINEORC_SEARCHPOTION_17_02.WAV;Tarrok;Tarrok;Bezimienny;Obcy szukać więcej! Lek gdzieś tu!
INFO_FREEMINEORC_SEARCHPOTION_17_03.WAV;Tarrok;Tarrok;Bezimienny;Tarrok uciekać od GACH LUG! Tarrok chować się i uciekać!
INFO_FREEMINEORC_SEARCHPOTION_17_04.WAV;Tarrok;Tarrok;Bezimienny;Obcy przeszukać nisze też!
INFO_FREEMINEORC_SUCHEULUMULU_15_01.WAV;Tarrok;Bezimienny;Tarrok;Jesteś przyjacielem Ur-Shaka, tego szamana?
INFO_FREEMINEORC_SUCHEULUMULU_17_02.WAV;Tarrok;Tarrok;Bezimienny;Ur-Shak niewolnik, jak Tarrok. Ur-Shak uciec! Dawno, dawno temu!
INFO_FREEMINEORC_SUCHEULUMULU_15_03.WAV;Tarrok;Bezimienny;Tarrok;Twój przyjaciel powiedział mi, że mógłbyś dla mnie zrobić Ulu-Mulu.
INFO_FREEMINEORC_SUCHEULUMULU_17_04.WAV;Tarrok;Tarrok;Bezimienny;Ty pomóc mi, ja pomóc ty!
INFO_FREEMINEORC_SUCHEULUMULU_17_05.WAV;Tarrok;Tarrok;Bezimienny;Tarrok bardzo słaby. Nie ma lek, Tarrok umierać.
INFO_FREEMINEORC_SUCHEULUMULU_17_06.WAV;Tarrok;Tarrok;Bezimienny;Obcy przynieść lek, wtedy Tarrok pomóc!
INFO_FREEMINEORC_GIVEPOTION_15_01.WAV;Tarrok;Bezimienny;Tarrok;Proszę, znalazłem twoje lekarstwo!
INFO_FREEMINEORC_GIVEPOTION_17_02.WAV;Tarrok;Tarrok;Bezimienny;Obcy nie jak inny ludzie! Obcy dobry!
INFO_FREEMINEORC_GIVEPOTION_17_03.WAV;Tarrok;Tarrok;Bezimienny;Tarrok dziękować!
INFO_FREEMINEORC_GIVEPOTION_15_04.WAV;Tarrok;Bezimienny;Tarrok;Możesz już zrobić dla mnie Ulu-Mulu?
INFO_FREEMINEORC_GIVEPOTION_17_05.WAV;Tarrok;Tarrok;Bezimienny;Obcy pomóc Tarrok, teraz Tarrok pomóc Obcy!
INFO_FREEMINEORC_GIVEPOTION_17_06.WAV;Tarrok;Tarrok;Bezimienny;Obcy potrzebować KROTAHK, KHAZ-TAK, DWACHKARR i ORTH-ANTAK.
INFO_FREEMINEORC_GIVEPOTION_17_07.WAV;Tarrok;Tarrok;Bezimienny;Obcy przynieść, Tarrok zrobić Ulu-Mulu!
INFO_FREEMINEORC_FIREWARAN_15_01.WAV;Tarrok;Bezimienny;Tarrok;Co to jest KROTAHK?
INFO_FREEMINEORC_FIREWARAN_17_02.WAV;Tarrok;Tarrok;Bezimienny;Być język ognia. Język smoka!
INFO_FREEMINEORC_FIREWARAN2_15_01.WAV;Tarrok;Bezimienny;Tarrok;Gdzie mogę znaleźć takiego smoka?
INFO_FREEMINEORC_FIREWARAN2_17_02.WAV;Tarrok;Tarrok;Bezimienny;Smok mieszka w domu Tarroka. Obcy musi szukać!
INFO_FREEMINEORC_FIREWARAN2_17_03.WAV;Tarrok;Tarrok;Bezimienny;Smok mieszka też na piasku, przy morzu.
INFO_FREEMINEORC_SHADOWBEAST_INFO_15_01.WAV;Tarrok;Bezimienny;Tarrok;Co to jest KHAZ-TAK?
INFO_FREEMINEORC_SHADOWBEAST_INFO_17_02.WAV;Tarrok;Tarrok;Bezimienny;Być róg cieniostwór. Róg ostry jak nóż, twardy jak kamień.
INFO_FREEMINEORC_SHADOWBEAST2_INFO_15_01.WAV;Tarrok;Bezimienny;Tarrok;Gdzie mogę znaleźć tego cieniostwora?
INFO_FREEMINEORC_SHADOWBEAST2_INFO_17_02.WAV;Tarrok;Tarrok;Bezimienny;On w lesie albo w jaskini. Nie lubi słońce.
INFO_FREEMINEORC_SHADOWBEAST2_INFO_17_03.WAV;Tarrok;Tarrok;Bezimienny;Bardzo zły. Obcy uważać!
INFO_FREEMINEORC_SWAMPSHARK_15_01.WAV;Tarrok;Bezimienny;Tarrok;DWACHKARR? A cóż to takiego?
INFO_FREEMINEORC_SWAMPSHARK_17_02.WAV;Tarrok;Tarrok;Bezimienny;Ząb błotnego węża. Jak wąż ugryźć, nikt nie móc uciec.
INFO_FREEMINEORC_SWAMPSHARK2_15_01.WAV;Tarrok;Bezimienny;Tarrok;Gdzie mogę znaleźć te błotne węże?
INFO_FREEMINEORC_SWAMPSHARK2_17_02.WAV;Tarrok;Tarrok;Bezimienny;Dużo wąż błotny w obóz ludzi. Obóz na bagnie to jest!
INFO_FREEMINEORC_TROLL_15_01.WAV;Tarrok;Bezimienny;Tarrok;Co to jest ORTH-ANTAK?
INFO_FREEMINEORC_TROLL_17_02.WAV;Tarrok;Tarrok;Bezimienny;Być ząb wielki Troll! Robić duża dziura w ofiara!
INFO_FREEMINEORC_TROLL2_15_01.WAV;Tarrok;Bezimienny;Tarrok;Gdzie mogę znaleźć Trolle?
INFO_FREEMINEORC_TROLL2_17_02.WAV;Tarrok;Tarrok;Bezimienny;Troll siedzieć w góry. Troll lubi dużo miejsca!
INFO_FREEMINEORC_TROLL2_17_03.WAV;Tarrok;Tarrok;Bezimienny;Obcy szukać w górach na północ. Ale uważać na Trolla łapy!
INFO_FREEMINEORC_TROLL2_17_04.WAV;Tarrok;Tarrok;Bezimienny;Troll walnąć - Obcy spaść w dół!
INFO_FREEMINEORC_LOOKINGULUMULU_15_01.WAV;Tarrok;Bezimienny;Tarrok;Nie mam jeszcze wszystkich czterech przedmiotów.
INFO_FREEMINEORC_LOOKINGULUMULU_17_02.WAV;Tarrok;Tarrok;Bezimienny;Obcy szukać dalej! Tarrok tu czekać!
INFO_FREEMINEORC_EVERYULUMULU_15_01.WAV;Tarrok;Bezimienny;Tarrok;Mam już wszystkie przedmioty potrzebne do sporządzenia Ulu-Mulu!
INFO_FREEMINEORC_EVERYULUMULU_17_02.WAV;Tarrok;Tarrok;Bezimienny;Obcy być silny wojownik! Dać rzeczy! Tarrok zrobić ULU-MULU!
INFO_FREEMINEORC_EVERYULUMULU_17_03.WAV;Tarrok;Tarrok;Bezimienny;Gotowe! Obcy nosić ULU-MULU, być dumny! Tarrok teraz spać!
INFO_HIGHPRIEST1_17_01.WAV;Varrag-Hashor;Varrag-Hashor;Bezimienny;ŚMIERTELNY!
INFO_HIGHPRIEST1_17_02.WAV;Varrag-Hashor;Varrag-Hashor;Bezimienny;JAK ŚMIESZ ZAKŁÓCAĆ MÓJ SPOKÓJ?!
INFO_HIGHPRIEST1_17_03.WAV;Varrag-Hashor;Varrag-Hashor;Bezimienny;PRZYGOTUJ SIĘ NA ŚMIERĆ!
INFO_HIGHPRIEST1_15_04.WAV;Varrag-Hashor;Bezimienny;Varrag-Hashor;Jeszcze się przekonamy, na kogo przyszła pora, ty gnijący ochłapie.
INFO_HIGHPRIEST2_17_01.WAV;Varrag-Kasorg;Varrag-Kasorg;Bezimienny;NIEWIERNY? W DOMU PANA?!
INFO_HIGHPRIEST2_17_02.WAV;Varrag-Kasorg;Varrag-Kasorg;Bezimienny;BĄDŹ PRZEKLĘTY!
INFO_HIGHPRIEST2_15_03.WAV;Varrag-Kasorg;Bezimienny;Varrag-Kasorg;Sam bądź przeklęty, pajacu!
INFO_HIGHPRIEST3_17_01.WAV;Varrag-Unhilqt;Varrag-Unhilqt;Bezimienny;ŚMIERTELNY!
INFO_HIGHPRIEST3_17_02.WAV;Varrag-Unhilqt;Varrag-Unhilqt;Bezimienny;TWÓJ CZAS WŁAŚNIE DOBIEGŁ KOŃCA!
INFO_HIGHPRIEST3_15_03.WAV;Varrag-Unhilqt;Bezimienny;Varrag-Unhilqt;Ależ skąd, kobiety i gnijące mumie przodem!
INFO_HIGHPRIEST4_17_01.WAV;Varrag-Ruuushk;Varrag-Ruuushk;Bezimienny;TWOJA DROGA KOŃCZY SIĘ TUTAJ!
INFO_HIGHPRIEST4_17_02.WAV;Varrag-Ruuushk;Varrag-Ruuushk;Bezimienny;NIECH SCZEŹNIE TWA CIELESNA POWŁOKA!
INFO_HIGHPRIEST4_15_03.WAV;Varrag-Ruuushk;Bezimienny;Varrag-Ruuushk;Wolałbym nie, jeśli łaska!
INFO_HIGHPRIEST5_17_04.WAV;Grash-Varrag-Arushat;Grash-Varrag-Arushat;Bezimienny;MASZ ZE SOBĄ POTĘŻNY ORĘŻ!
INFO_HIGHPRIEST5_17_05.WAV;Grash-Varrag-Arushat;Grash-Varrag-Arushat;Bezimienny;POWSTRZYMAM CIĘ!
INFO_HIGHPRIEST5_17_01.WAV;Grash-Varrag-Arushat;Grash-Varrag-Arushat;Bezimienny;MUSISZ TUTAJ ZAWRÓCIĆ!
INFO_HIGHPRIEST5_17_02.WAV;Grash-Varrag-Arushat;Grash-Varrag-Arushat;Bezimienny;NIKT NIE MOŻE ZAKŁÓCIĆ SNU MEGO PANA!
INFO_HIGHPRIEST5_15_03.WAV;Grash-Varrag-Arushat;Bezimienny;Grash-Varrag-Arushat;Nie ma lekko! Budzimy ŚPIOCHA!
INFO_HIGHPRIEST5FAILED_15_01.WAV;Grash-Varrag-Arushat;Bezimienny;Grash-Varrag-Arushat;Cholera! Nie zadaję mu nawet najmniejszych obrażeń. Potrzebuję innej...
INFO_HIGHPRIEST5FAILED_17_02.WAV;Grash-Varrag-Arushat;Grash-Varrag-Arushat;Bezimienny;TERAZ ZGINIESZ!
INFO_HIGHPRIEST5FAILED_15_03.WAV;Grash-Varrag-Arushat;Bezimienny;Grash-Varrag-Arushat;Lepiej się stąd wynosić! I to zaraz!
INFO_ORCSHAMAN_THX_17_01.WAV;Ur-Shak;Ur-Shak;Bezimienny;Podziękować, Obcy!
INFO_ORCSHAMAN_THX_17_02.WAV;Ur-Shak;Ur-Shak;Bezimienny;Zły Orkowie chcieli mnie zabić.
INFO_ORCSHAMAN_THX_17_03.WAV;Ur-Shak;Ur-Shak;Bezimienny;Kiedyś brat - dzisiaj wróg.
INFO_ORCSHAMAN_WHO_15_01.WAV;Ur-Shak;Bezimienny;Ur-Shak;Kim jesteś?
INFO_ORCSHAMAN_WHO_17_02.WAV;Ur-Shak;Ur-Shak;Bezimienny;Jestem Ur-Shak.
INFO_ORCSHAMAN_WHO_17_03.WAV;Ur-Shak;Ur-Shak;Bezimienny;Jestem syn-ducha. Ludzie mówią - Szaman.
INFO_ORCSHAMAN_TONGUE_15_01.WAV;Ur-Shak;Bezimienny;Ur-Shak;Skąd nauczyłeś się naszego języka?
INFO_ORCSHAMAN_TONGUE_17_02.WAV;Ur-Shak;Ur-Shak;Bezimienny;Ur-Shak niewolnik ludzi z kopalni.
INFO_ORCSHAMAN_TONGUE_17_03.WAV;Ur-Shak;Ur-Shak;Bezimienny;Uciec. To wiele zim temu.
INFO_ORCSHAMAN_MINE_15_01.WAV;Ur-Shak;Bezimienny;Ur-Shak;Byłeś niewolnikiem w kopalni? A w której?
INFO_ORCSHAMAN_MINE_17_02.WAV;Ur-Shak;Ur-Shak;Bezimienny;Kopalnia pod wioską w Kotle.
INFO_ORCSHAMAN_WHY_15_01.WAV;Ur-Shak;Bezimienny;Ur-Shak;Dlaczego twoi bracia walczą z tobą?
INFO_ORCSHAMAN_WHY_17_02.WAV;Ur-Shak;Ur-Shak;Bezimienny;Ur-Shak w niełasce.
INFO_ORCSHAMAN_WHY_17_03.WAV;Ur-Shak;Ur-Shak;Bezimienny;Nie wierzyć w KRUSHAK.
INFO_ORCSHAMAN_WHY_17_04.WAV;Ur-Shak;Ur-Shak;Bezimienny;KRUSHAK jest zły demon.
INFO_ORCSHAMAN_KRUSHAK_15_01.WAV;Ur-Shak;Bezimienny;Ur-Shak;KRUSHAK? Co to takiego?
INFO_ORCSHAMAN_KRUSHAK_17_02.WAV;Ur-Shak;Ur-Shak;Bezimienny;Ludzie mówią - SPAĆ.
